0,8,Noo,jing,wei
2018-03-31 23:59:59,,,,
121.56029199999999,,,,
,2018-04-01 00:00:07,433.0,121.353343,31.076632
,2018-04-01 00:00:17,433.0,121.353343,31.076632
,2018-04-01 00:00:37,433.0,121.353343,31.076632
,2018-04-01 00:00:47,433.0,121.353343,31.076632
,2018-04-01 00:00:57,433.0,121.353342,31.076629999999998
,2018-04-01 00:00:05,443.0,121.43784699999999,31.246595000000003
,2018-04-01 00:00:15,443.0,121.43784699999999,31.246595000000003
,2018-04-01 00:00:35,443.0,121.437845,31.246596999999998
,2018-04-01 00:00:45,443.0,121.437845,31.246596999999998
,2018-04-01 00:00:55,443.0,121.437845,31.246596999999998
,2018-04-01 00:00:03,447.0,121.45698999999999,31.234813
,2018-04-01 00:00:13,447.0,121.45701299999999,31.234797999999998
,2018-04-01 00:00:33,447.0,121.45703700000001,31.23477
,2018-04-01 00:00:43,447.0,121.457047,31.234755
,2018-04-01 00:00:53,447.0,121.45706299999999,31.234741999999997
,2018-04-01 00:00:10,448.0,121.34251699999999,31.296707
,2018-04-01 00:00:20,448.0,121.34251699999999,31.296707
,2018-04-01 00:00:40,448.0,121.34251499999999,31.296707
,2018-04-01 00:00:50,448.0,121.34251499999999,31.296707
,2018-04-01 00:01:00,448.0,121.34251499999999,31.296707
,2018-04-01 00:00:05,449.0,121.32014699999999,31.325972999999998
,2018-04-01 00:00:15,449.0,121.32014699999999,31.325972999999998
,2018-04-01 00:00:35,449.0,121.32014699999999,31.325972999999998
,2018-04-01 00:00:45,449.0,121.32014699999999,31.325972999999998
,2018-04-01 00:00:55,449.0,121.32014699999999,31.325972999999998
,2018-04-01 00:00:05,450.0,121.468603,31.238513
,2018-04-01 00:00:15,450.0,121.468603,31.238513
,2018-04-01 00:00:35,450.0,121.46861299999999,31.238509999999998
,2018-04-01 00:00:45,450.0,121.46861299999999,31.238509999999998
,2018-04-01 00:00:54,450.0,121.46861299999999,31.238509999999998
,2018-04-01 00:00:07,451.0,121.32838999999998,31.343266999999997
,2018-04-01 00:00:17,451.0,121.32838799999999,31.34327
,2018-04-01 00:00:37,451.0,121.32838799999999,31.34327
,2018-04-01 00:00:47,451.0,121.328392,31.343266999999997
,2018-04-01 00:00:57,451.0,121.328395,31.343263
,2018-04-01 00:00:07,464.0,121.477608,31.221412
,2018-04-01 00:00:17,464.0,121.477603,31.221404999999997
,2018-04-01 00:00:37,464.0,121.477603,31.221404999999997
,2018-04-01 00:00:47,464.0,121.477603,31.221404999999997
,2018-04-01 00:00:57,464.0,121.477603,31.221404999999997
,2018-04-01 00:00:03,475.0,121.466282,31.325932
,2018-04-01 00:00:13,475.0,121.466282,31.325932
,2018-04-01 00:00:33,475.0,121.466272,31.325928
,2018-04-01 00:00:43,475.0,121.466272,31.325928
,2018-04-01 00:00:53,475.0,121.466272,31.325928
,2018-04-01 00:00:09,478.0,121.600525,31.233897999999996
,2018-04-01 00:00:19,478.0,121.600525,31.233897999999996
,2018-04-01 00:00:39,478.0,121.600525,31.233897999999996
