Noo,8,jing,wei
14269,2018-04-01 00:00:42,121.4252,31.114427000000003
14269,2018-04-01 00:00:51,121.4252,31.114427000000003
14270,2018-04-01 00:00:02,121.453648,31.15407
14270,2018-04-01 00:00:12,121.453648,31.15407
14270,2018-04-01 00:00:32,121.453648,31.15407
14270,2018-04-01 00:00:42,121.453648,31.15407
14270,2018-04-01 00:00:52,121.453648,31.15407
14271,2018-04-01 00:00:09,121.846232,31.523307
14271,2018-04-01 00:00:19,121.846232,31.523307
14271,2018-04-01 00:00:39,121.846232,31.523307
14271,2018-04-01 00:00:49,121.84622,31.523307
14271,2018-04-01 00:00:59,121.84622,31.523307
14272,2018-04-01 00:00:04,121.42980800000001,31.133075
14272,2018-04-01 00:00:14,121.42980800000001,31.133075
14272,2018-04-01 00:00:34,121.42985300000001,31.133020000000002
14272,2018-04-01 00:00:44,121.42985300000001,31.133020000000002
14272,2018-04-01 00:00:54,121.42985300000001,31.133020000000002
14273,2018-04-01 00:00:04,121.32266000000001,31.221538
14273,2018-04-01 00:00:14,121.322593,31.220583
14273,2018-04-01 00:00:34,121.322473,31.218947999999997
14273,2018-04-01 00:00:44,121.3225,31.218729999999997
14273,2018-04-01 00:00:54,121.3225,31.218729999999997
14274,2018-04-01 00:00:05,121.48778700000001,31.210607
14274,2018-04-01 00:00:15,121.48778700000001,31.210607
14274,2018-04-01 00:00:35,121.48778700000001,31.210607
14274,2018-04-01 00:00:45,121.48778700000001,31.210607
14274,2018-04-01 00:00:55,121.48778700000001,31.210607
14276,2018-04-01 00:00:04,121.42600300000001,31.295963
14276,2018-04-01 00:00:14,121.42600300000001,31.295963
14276,2018-04-01 00:00:34,121.42601200000001,31.295966999999997
14276,2018-04-01 00:00:44,121.42601200000001,31.295966999999997
14276,2018-04-01 00:00:54,121.42601200000001,31.295966999999997
14277,2018-04-01 00:00:03,121.063028,30.86883
14277,2018-04-01 00:00:13,121.063028,30.86883
14277,2018-04-01 00:00:33,121.063028,30.86883
14277,2018-04-01 00:00:43,121.063028,30.86883
14277,2018-04-01 00:00:53,121.063028,30.868832
14279,2018-04-01 00:00:02,121.50373,31.264913
14279,2018-04-01 00:00:12,121.50373,31.264913
14279,2018-04-01 00:00:32,121.50373,31.264913
14279,2018-04-01 00:00:42,121.50373,31.264913
14279,2018-04-01 00:00:52,121.50386999999999,31.264742
14280,2018-04-01 00:00:03,121.40763799999999,31.210503000000003
14280,2018-04-01 00:00:13,121.408152,31.212127000000002
14280,2018-04-01 00:00:21,121.408282,31.213337
14280,2018-04-01 00:00:41,121.40721699999999,31.216145
14280,2018-04-01 00:00:51,121.406678,31.217508000000002
14280,2018-04-01 00:01:01,121.406283,31.21896
14281,2018-04-01 00:00:05,121.373465,31.359855
14281,2018-04-01 00:00:15,121.373465,31.359855
14281,2018-04-01 00:00:35,121.373465,31.359855
14281,2018-04-01 00:00:45,121.373465,31.359855
14281,2018-04-01 00:00:55,121.373465,31.359855
14282,2018-04-01 00:00:10,121.503437,31.178472999999997
14282,2018-04-01 00:00:19,121.504157,31.178587
14282,2018-04-01 00:00:36,121.50532199999999,31.178812
14282,2018-04-01 00:00:39,121.505375,31.17894
14282,2018-04-01 00:00:49,121.50541000000001,31.179696999999997
14282,2018-04-01 00:00:59,121.505445,31.180635
14283,2018-04-01 00:00:06,121.42271000000001,31.21205
14283,2018-04-01 00:00:16,121.42087,31.211882
14283,2018-04-01 00:00:36,121.417107,31.211057
14283,2018-04-01 00:00:46,121.415282,31.210678
14283,2018-04-01 00:00:56,121.41344,31.210302000000002
14284,2018-04-01 00:00:11,121.41932800000001,31.30085
14284,2018-04-01 00:00:21,121.41932800000001,31.30085
14284,2018-04-01 00:00:41,121.41932800000001,31.30085
14284,2018-04-01 00:00:51,121.41932800000001,31.30085
14284,2018-04-01 00:01:01,121.41932800000001,31.30085
14285,2018-04-01 00:00:11,121.487343,31.321725
14285,2018-04-01 00:00:21,121.487343,31.321725
14285,2018-04-01 00:00:41,121.487343,31.321725
14285,2018-04-01 00:00:51,121.487343,31.321725
14285,2018-04-01 00:01:01,121.487343,31.321727000000003
14286,2018-04-01 00:00:06,121.490347,31.348765000000004
14286,2018-04-01 00:00:16,121.490347,31.348765000000004
14286,2018-04-01 00:00:36,121.490347,31.348765000000004
14286,2018-04-01 00:00:46,121.490347,31.348765000000004
14286,2018-04-01 00:00:56,121.490347,31.348765000000004
14287,2018-04-01 00:00:10,121.46065700000001,31.215968
14287,2018-04-01 00:00:20,121.46054699999999,31.216188
14287,2018-04-01 00:00:40,121.46043300000001,31.216337
14287,2018-04-01 00:00:50,121.46042800000001,31.216345
14287,2018-04-01 00:01:00,121.46043700000001,31.216353
14288,2018-04-01 00:00:07,121.411895,31.209842
14288,2018-04-01 00:00:17,121.411895,31.209842
14288,2018-04-01 00:00:37,121.411895,31.209842
14288,2018-04-01 00:00:47,121.411922,31.209837
14288,2018-04-01 00:00:57,121.412227,31.209933000000003
14289,2018-04-01 00:00:11,121.47537,31.231253000000002
14289,2018-04-01 00:00:21,121.475352,31.231275
14289,2018-04-01 00:00:41,121.475352,31.231275
14289,2018-04-01 00:00:51,121.475352,31.231275
14289,2018-04-01 00:01:01,121.475352,31.231275
14290,2018-04-01 00:00:08,121.4721,31.282172999999997
14290,2018-04-01 00:00:18,121.4721,31.282172999999997
14290,2018-04-01 00:00:38,121.4721,31.282172999999997
14290,2018-04-01 00:00:48,121.472098,31.28217
14290,2018-04-01 00:00:59,121.472098,31.28217
14291,2018-04-01 00:00:02,121.435387,31.133982
14291,2018-04-01 00:00:12,121.435387,31.133982
14291,2018-04-01 00:00:32,121.43538500000001,31.133983
14291,2018-04-01 00:00:42,121.43538500000001,31.133983
14291,2018-04-01 00:00:52,121.43538500000001,31.133983
14292,2018-04-01 00:00:04,121.53641499999999,31.322633000000003
14292,2018-04-01 00:00:14,121.53641499999999,31.322633000000003
14292,2018-04-01 00:00:34,121.53641499999999,31.322633000000003
14292,2018-04-01 00:00:44,121.53641499999999,31.322633000000003
14292,2018-04-01 00:00:54,121.53641499999999,31.322633000000003
14293,2018-04-01 00:00:09,121.522228,31.330718
14293,2018-04-01 00:00:19,121.522228,31.330718
14293,2018-04-01 00:00:32,121.52219199999999,31.330858000000003
14293,2018-04-01 00:00:35,121.521975,31.33093
14293,2018-04-01 00:00:45,121.520877,31.330945
14294,2018-04-01 00:00:09,121.426825,31.237702000000002
14294,2018-04-01 00:00:15,121.42684299999999,31.237738
14294,2018-04-01 00:00:16,121.426855,31.237771999999996
14294,2018-04-01 00:00:36,121.42871699999999,31.239345
14294,2018-04-01 00:00:46,121.43025800000001,31.239746999999998
14294,2018-04-01 00:00:54,121.431322,31.240441999999998
14295,2018-04-01 00:00:11,121.52111000000001,31.279366999999997
14295,2018-04-01 00:00:21,121.52111000000001,31.279366999999997
14295,2018-04-01 00:00:41,121.52111000000001,31.279366999999997
14295,2018-04-01 00:00:51,121.52111000000001,31.279366999999997
14295,2018-04-01 00:01:01,121.52111000000001,31.279366999999997
14296,2018-04-01 00:00:09,121.524185,31.333955
14296,2018-04-01 00:00:19,121.52418300000001,31.333958000000003
14296,2018-04-01 00:00:38,121.524245,31.333918
14296,2018-04-01 00:00:39,121.524273,31.333938
14296,2018-04-01 00:00:41,121.52430700000001,31.334027000000003
14296,2018-04-01 00:00:51,121.524497,31.334775
14296,2018-04-01 00:01:01,121.52471000000001,31.335775
14297,2018-04-01 00:00:10,121.360875,31.278073
14297,2018-04-01 00:00:20,121.360875,31.278073
14297,2018-04-01 00:00:40,121.360813,31.278403000000004
14297,2018-04-01 00:00:50,121.360785,31.279291999999998
14297,2018-04-01 00:01:00,121.36074199999999,31.280393
14298,2018-04-01 00:00:08,121.168733,31.099861999999998
14298,2018-04-01 00:00:18,121.168768,31.09827
14298,2018-04-01 00:00:33,121.16870800000001,31.096587
14298,2018-04-01 00:00:34,121.168653,31.096572
14298,2018-04-01 00:00:44,121.168343,31.096595
14298,2018-04-01 00:00:54,121.167905,31.096559999999997
14298,2018-04-01 00:00:57,121.167803,31.096465000000002
14299,2018-04-01 00:00:05,121.48624699999999,31.340252000000003
14299,2018-04-01 00:00:14,121.48624699999999,31.340252000000003
14299,2018-04-01 00:00:35,121.48624699999999,31.340252000000003
14299,2018-04-01 00:00:45,121.48624699999999,31.340252000000003
14299,2018-04-01 00:00:55,121.48624699999999,31.340252000000003
14300,2018-04-01 00:00:11,121.403618,31.352795
14300,2018-04-01 00:00:41,121.40361999999999,31.352793
14300,2018-04-01 00:00:51,121.40361999999999,31.352793
14301,2018-04-01 00:00:04,121.485577,31.237478000000003
14301,2018-04-01 00:00:14,121.485577,31.237478000000003
14301,2018-04-01 00:00:34,121.485577,31.237478000000003
14301,2018-04-01 00:00:44,121.485577,31.237478000000003
14301,2018-04-01 00:00:54,121.485577,31.237478000000003
14302,2018-04-01 00:00:10,121.48273700000001,31.301792
14302,2018-04-01 00:00:20,121.48198500000001,31.303588
14302,2018-04-01 00:00:38,121.481007,31.307075
14302,2018-04-01 00:00:39,121.48100500000001,31.30728
14302,2018-04-01 00:00:43,121.480997,31.308058000000003
14303,2018-04-01 00:00:02,121.32976200000002,31.169123
14303,2018-04-01 00:00:12,121.32807199999999,31.168453000000003
14303,2018-04-01 00:00:32,121.32475500000001,31.167158
14303,2018-04-01 00:00:42,121.32288,31.16641
14303,2018-04-01 00:00:52,121.320948,31.165634999999998
14304,2018-04-01 00:00:03,121.383003,31.247040000000002
14304,2018-04-01 00:00:13,121.38189799999999,31.245155
14304,2018-04-01 00:00:33,121.379957,31.241852
14304,2018-04-01 00:00:43,121.379085,31.240258
14304,2018-04-01 00:00:53,121.37845,31.238597
14305,2018-04-01 00:00:03,121.525997,31.331125
14305,2018-04-01 00:00:13,121.526,31.331138
14305,2018-04-01 00:00:33,121.526003,31.33115
14305,2018-04-01 00:00:43,121.526003,31.331152000000003
14305,2018-04-01 00:00:53,121.526003,31.331152000000003
14306,2018-04-01 00:00:11,121.44060800000001,31.241113000000002
14306,2018-04-01 00:00:21,121.44060800000001,31.241113000000002
14306,2018-04-01 00:00:41,121.44060800000001,31.241113000000002
14306,2018-04-01 00:00:51,121.44060800000001,31.241113000000002
14306,2018-04-01 00:01:01,121.44060800000001,31.241113000000002
14307,2018-04-01 00:00:06,121.511183,31.289837
14307,2018-04-01 00:00:16,121.511183,31.289837
14307,2018-04-01 00:00:36,121.511183,31.289837
14307,2018-04-01 00:00:46,121.511175,31.289817
14307,2018-04-01 00:00:55,121.51103700000002,31.289777
14307,2018-04-01 00:00:58,121.510952,31.289590000000004
14308,2018-04-01 00:00:07,121.4734,31.324312
14308,2018-04-01 00:00:17,121.4734,31.324312
14308,2018-04-01 00:00:37,121.4734,31.324312
14308,2018-04-01 00:00:47,121.4734,31.324312
14308,2018-04-01 00:00:57,121.4734,31.324312
14309,2018-03-31 23:59:59,121.502553,31.264175
14309,2018-04-01 00:00:09,121.50164,31.263546999999996
14309,2018-04-01 00:00:19,121.50078,31.262893
14309,2018-04-01 00:00:39,121.499048,31.261598
14309,2018-04-01 00:00:49,121.498182,31.260934999999996
14309,2018-04-01 00:00:59,121.497593,31.260485
14310,2018-04-01 00:00:10,121.36466999999999,31.336997999999998
14310,2018-04-01 00:00:20,121.366723,31.337637
14310,2018-04-01 00:00:40,121.37083,31.338928000000003
14310,2018-04-01 00:00:50,121.372925,31.339612
14310,2018-04-01 00:01:00,121.375022,31.340395
14311,2018-04-01 00:00:08,121.43680800000001,31.257796999999997
14311,2018-04-01 00:00:18,121.43556299999999,31.257317999999998
14311,2018-04-01 00:00:38,121.433127,31.256372999999996
14311,2018-04-01 00:00:48,121.431922,31.255843
14311,2018-04-01 00:00:58,121.43066200000001,31.254804999999998
14312,2018-04-01 00:00:07,121.53210700000001,31.315859999999997
14312,2018-04-01 00:00:17,121.53211499999999,31.315858000000002
14312,2018-04-01 00:00:37,121.53211499999999,31.315858000000002
14312,2018-04-01 00:00:47,121.53211499999999,31.315858000000002
14312,2018-04-01 00:00:57,121.53211499999999,31.315858000000002
14313,2018-04-01 00:00:03,121.452453,31.24935
14313,2018-04-01 00:00:13,121.451815,31.249442
14313,2018-04-01 00:00:19,121.451462,31.249447999999997
14313,2018-04-01 00:00:38,121.45103,31.248371999999996
14313,2018-04-01 00:00:41,121.451027,31.248177000000002
14313,2018-04-01 00:00:43,121.45089499999999,31.248068
14313,2018-04-01 00:00:45,121.45069299999999,31.248033000000003
14313,2018-04-01 00:00:55,121.44926299999999,31.247967
14313,2018-04-01 00:01:00,121.448815,31.248357000000002
14314,2018-04-01 00:00:04,121.51446999999999,31.217853
14314,2018-04-01 00:00:14,121.514395,31.216808
14314,2018-04-01 00:00:34,121.514292,31.215983
14314,2018-04-01 00:00:44,121.51425,31.215446999999998
14314,2018-04-01 00:00:54,121.513898,31.21432
14315,2018-04-01 00:00:03,121.64456000000001,31.209142
14315,2018-04-01 00:00:13,121.64456499999999,31.209138
14315,2018-04-01 00:00:33,121.644572,31.209133
14315,2018-04-01 00:00:43,121.644573,31.209133
14315,2018-04-01 00:00:53,121.644575,31.209132
14316,2018-04-01 00:00:03,121.46068999999999,31.280355
14316,2018-04-01 00:00:13,121.46068999999999,31.280355
14316,2018-04-01 00:00:33,121.460682,31.280357000000002
14316,2018-04-01 00:00:43,121.460682,31.280357000000002
14316,2018-04-01 00:00:53,121.460682,31.280357000000002
14317,2018-04-01 00:00:04,121.40732,31.166159999999998
14317,2018-04-01 00:00:08,121.40746499999999,31.166121999999998
14317,2018-04-01 00:00:11,121.40753500000001,31.166007
14317,2018-04-01 00:00:21,121.407675,31.165454999999998
14317,2018-04-01 00:00:31,121.407928,31.164845
14317,2018-04-01 00:00:41,121.408077,31.164171999999997
14317,2018-04-01 00:00:51,121.408202,31.163458000000002
14317,2018-04-01 00:01:01,121.408355,31.162777000000002
14318,2018-04-01 00:00:03,121.52116799999999,31.205337
14318,2018-04-01 00:00:13,121.52116299999999,31.205340000000003
14318,2018-04-01 00:00:33,121.52115,31.205346999999996
14318,2018-04-01 00:00:43,121.521143,31.20535
14318,2018-04-01 00:00:53,121.521138,31.205353000000002
14319,2018-04-01 00:00:11,121.352552,31.1885
14319,2018-04-01 00:00:21,121.352552,31.1885
14319,2018-04-01 00:00:31,121.352552,31.1885
14319,2018-04-01 00:00:41,121.352552,31.1885
14319,2018-04-01 00:00:51,121.352552,31.1885
14319,2018-04-01 00:01:01,121.352552,31.1885
14320,2018-04-01 00:00:02,121.36048799999999,31.347352
14320,2018-04-01 00:00:12,121.36048799999999,31.347352
14320,2018-04-01 00:00:32,121.36048799999999,31.347352
14320,2018-04-01 00:00:42,121.36048799999999,31.347352
14320,2018-04-01 00:00:52,121.36048799999999,31.347352
14321,2018-04-01 00:00:09,121.44891299999999,31.261142
14321,2018-04-01 00:00:19,121.44891499999999,31.26114
14321,2018-04-01 00:00:39,121.44891000000001,31.261136999999998
14321,2018-04-01 00:00:49,121.448908,31.261134999999996
14321,2018-04-01 00:00:59,121.448907,31.261133
14322,2018-04-01 00:00:05,121.48486799999999,31.26308
14322,2018-04-01 00:00:15,121.484672,31.262545000000003
14322,2018-04-01 00:00:35,121.484077,31.260796999999997
14322,2018-04-01 00:00:45,121.484012,31.259721999999996
14322,2018-04-01 00:00:55,121.48347,31.258554999999998
14323,2018-04-01 00:00:07,121.32613700000002,31.179532000000002
14323,2018-04-01 00:00:17,121.32613700000002,31.179532000000002
14323,2018-04-01 00:00:37,121.32613500000001,31.17953
14323,2018-04-01 00:00:47,121.32613500000001,31.17953
14323,2018-04-01 00:00:57,121.32613500000001,31.17953
14324,2018-04-01 00:00:06,121.432598,31.287108
14324,2018-04-01 00:00:16,121.432598,31.287108
14324,2018-04-01 00:00:36,121.432598,31.287108
14324,2018-04-01 00:00:46,121.432598,31.287108
14324,2018-04-01 00:00:56,121.432598,31.287108
14325,2018-04-01 00:00:09,121.450557,31.33653
14325,2018-04-01 00:00:19,121.450557,31.336527
14325,2018-04-01 00:00:39,121.45056000000001,31.33652
14325,2018-04-01 00:00:49,121.450562,31.336516999999997
14325,2018-04-01 00:00:59,121.450565,31.336513
14326,2018-04-01 00:00:08,121.51704299999999,31.212605
14326,2018-04-01 00:00:18,121.51706999999999,31.212578000000004
14326,2018-04-01 00:00:38,121.517078,31.212591999999997
14326,2018-04-01 00:00:48,121.517078,31.212591999999997
14326,2018-04-01 00:00:58,121.517078,31.212591999999997
14327,2018-04-01 00:00:07,121.394775,31.217391999999997
14327,2018-04-01 00:00:17,121.394222,31.218625
14327,2018-04-01 00:00:34,121.392845,31.221018
14327,2018-04-01 00:00:44,121.39233300000001,31.222346999999996
14327,2018-04-01 00:00:54,121.39192,31.223437
14327,2018-04-01 00:01:00,121.39148999999999,31.224253000000004
14327,2018-04-01 00:01:01,121.391438,31.224393
14328,2018-04-01 00:00:06,121.401525,31.357215000000004
14328,2018-04-01 00:00:16,121.401525,31.357215000000004
14328,2018-04-01 00:00:36,121.401523,31.357218
14328,2018-04-01 00:00:46,121.401523,31.357218
14328,2018-04-01 00:00:56,121.401523,31.357218
14329,2018-04-01 00:00:11,121.52898300000001,31.259982
14329,2018-04-01 00:00:32,121.52898300000001,31.259982
14329,2018-04-01 00:00:42,121.52898300000001,31.259982
14329,2018-04-01 00:00:52,121.529127,31.259602
14330,2018-04-01 00:00:08,121.381953,31.229447999999998
14330,2018-04-01 00:00:18,121.381953,31.229447999999998
14330,2018-04-01 00:00:38,121.381953,31.229447999999998
14330,2018-04-01 00:00:48,121.381953,31.229447999999998
14330,2018-04-01 00:00:58,121.381953,31.229447999999998
14331,2018-04-01 00:00:07,121.397527,31.351671999999997
14331,2018-04-01 00:00:17,121.397527,31.351671999999997
14331,2018-04-01 00:00:37,121.397527,31.351671999999997
14331,2018-04-01 00:00:47,121.39753,31.351671999999997
14331,2018-04-01 00:00:57,121.39753,31.351671999999997
14332,2018-04-01 00:00:04,121.439012,31.339746999999996
14332,2018-04-01 00:00:14,121.439012,31.339746999999996
14332,2018-04-01 00:00:34,121.439012,31.339746999999996
14332,2018-04-01 00:00:44,121.439012,31.339746999999996
14332,2018-04-01 00:00:54,121.439012,31.339746999999996
14333,2018-04-01 00:00:05,121.392173,31.3062
14333,2018-04-01 00:00:15,121.392173,31.3062
14333,2018-04-01 00:00:35,121.392173,31.3062
14333,2018-04-01 00:00:45,121.392173,31.3062
14333,2018-04-01 00:00:55,121.392173,31.3062
14334,2018-04-01 00:00:06,121.454977,31.314242999999998
14334,2018-04-01 00:00:16,121.454977,31.314242999999998
14334,2018-04-01 00:00:36,121.454977,31.314242999999998
14334,2018-04-01 00:00:46,121.454977,31.314242999999998
14334,2018-04-01 00:00:56,121.454977,31.314242999999998
14335,2018-04-01 00:00:05,121.32263300000001,31.1787
14335,2018-04-01 00:00:15,121.32263300000001,31.1787
14335,2018-04-01 00:00:35,121.32263300000001,31.1787
14335,2018-04-01 00:00:45,121.32263300000001,31.1787
14335,2018-04-01 00:00:55,121.32263300000001,31.1787
14336,2018-04-01 00:00:11,121.34087,31.17587
14336,2018-04-01 00:00:21,121.34118000000001,31.175402000000002
14336,2018-04-01 00:00:41,121.34216,31.173863
14336,2018-04-01 00:00:51,121.3427,31.173040000000004
14337,2018-04-01 00:00:08,121.488685,31.320072999999997
14337,2018-04-01 00:00:18,121.488685,31.320072999999997
14337,2018-04-01 00:00:38,121.48868799999998,31.320077
14337,2018-04-01 00:00:48,121.48868799999998,31.320077
14337,2018-04-01 00:00:58,121.48868799999998,31.320077
14338,2018-04-01 00:00:03,121.42754199999999,31.267190000000003
14338,2018-04-01 00:00:13,121.42754199999999,31.267190000000003
14338,2018-04-01 00:00:33,121.42754199999999,31.267190000000003
14338,2018-04-01 00:00:43,121.42754199999999,31.267190000000003
14338,2018-04-01 00:00:53,121.42754199999999,31.267190000000003
14339,2018-04-01 00:00:11,121.12427199999999,31.283863
14339,2018-04-01 00:00:21,121.12427199999999,31.283863
14339,2018-04-01 00:00:41,121.12427199999999,31.283863
14339,2018-04-01 00:00:51,121.12427199999999,31.283863
14339,2018-04-01 00:01:01,121.12427199999999,31.283863
14340,2018-04-01 00:00:06,121.392222,31.306262
14340,2018-04-01 00:00:16,121.392222,31.306262
14340,2018-04-01 00:00:36,121.392222,31.306259999999998
14340,2018-04-01 00:00:46,121.392222,31.306259999999998
14340,2018-04-01 00:00:56,121.392222,31.306259999999998
14341,2018-04-01 00:00:10,121.28946200000001,31.322592999999998
14341,2018-04-01 00:00:20,121.28946200000001,31.322592999999998
14341,2018-04-01 00:00:40,121.28946200000001,31.322592999999998
14341,2018-04-01 00:00:50,121.28946200000001,31.322592999999998
14341,2018-04-01 00:01:00,121.28946200000001,31.322592999999998
14342,2018-04-01 00:00:04,121.504175,31.243387
14342,2018-04-01 00:00:06,121.50416299999999,31.24352
14342,2018-04-01 00:00:08,121.504267,31.243598
14342,2018-04-01 00:00:38,121.506505,31.243978000000002
14342,2018-04-01 00:00:48,121.507423,31.244053000000005
14342,2018-04-01 00:00:58,121.50908700000001,31.244065000000003
14343,2018-04-01 00:00:04,121.42396000000001,31.204893
14343,2018-04-01 00:00:14,121.42396000000001,31.204893
14343,2018-04-01 00:00:34,121.42395800000001,31.204890000000002
14343,2018-04-01 00:00:44,121.42395800000001,31.204890000000002
14343,2018-04-01 00:00:54,121.42395800000001,31.204890000000002
14344,2018-04-01 00:00:11,121.42231299999999,31.204848
14344,2018-04-01 00:00:21,121.42375,31.204333000000002
14344,2018-04-01 00:00:37,121.425527,31.20369
14344,2018-04-01 00:00:47,121.426705,31.20327
14344,2018-04-01 00:00:57,121.427573,31.202953000000004
14345,2018-04-01 00:00:06,121.428627,31.354340000000004
14345,2018-04-01 00:00:16,121.428627,31.354340000000004
14345,2018-04-01 00:00:36,121.428627,31.354340000000004
14345,2018-04-01 00:00:46,121.428627,31.354340000000004
14345,2018-04-01 00:00:56,121.428627,31.354340000000004
14347,2018-04-01 00:00:04,121.408608,31.188584999999996
14347,2018-04-01 00:00:14,121.408608,31.188584999999996
14347,2018-04-01 00:00:34,121.40968799999999,31.188934999999997
14347,2018-04-01 00:00:44,121.41111799999999,31.189333
14347,2018-04-01 00:00:54,121.412522,31.189758
14349,2018-04-01 00:00:10,121.456492,31.324293
14349,2018-04-01 00:00:20,121.456492,31.324293
14349,2018-04-01 00:00:40,121.456492,31.324293
14349,2018-04-01 00:00:50,121.456492,31.324293
14349,2018-04-01 00:01:00,121.456492,31.324292
14350,2018-04-01 00:00:02,121.434017,31.242688
14350,2018-04-01 00:00:12,121.434017,31.242688
14350,2018-04-01 00:00:32,121.43401499999999,31.242684999999998
14350,2018-04-01 00:00:42,121.43401499999999,31.242684999999998
14350,2018-04-01 00:00:52,121.43401499999999,31.242684999999998
14351,2018-04-01 00:00:08,121.40182,31.125566999999997
14351,2018-04-01 00:00:09,121.401823,31.125529999999998
14351,2018-04-01 00:00:19,121.401875,31.124883
14351,2018-04-01 00:00:39,121.40200700000001,31.122790000000002
14351,2018-04-01 00:00:49,121.402083,31.121617999999998
14351,2018-04-01 00:00:59,121.402115,31.121083000000002
14352,2018-04-01 00:00:09,121.449548,31.342703000000004
14352,2018-04-01 00:00:19,121.449547,31.342707
14352,2018-04-01 00:00:39,121.449547,31.342707
14352,2018-04-01 00:00:49,121.449547,31.342707
14352,2018-04-01 00:00:59,121.449547,31.342707
14353,2018-04-01 00:00:05,121.38224299999999,31.139437
14353,2018-04-01 00:00:15,121.382053,31.140037
14353,2018-04-01 00:00:35,121.382038,31.140082
14353,2018-04-01 00:00:45,121.382038,31.140082
14353,2018-04-01 00:00:55,121.38198700000001,31.140257000000002
14354,2018-04-01 00:00:03,121.42853799999999,31.215857
14354,2018-04-01 00:00:05,121.428547,31.215934999999998
14354,2018-04-01 00:00:09,121.42874199999999,31.216112
14354,2018-04-01 00:00:19,121.42971499999999,31.216755
14354,2018-04-01 00:00:39,121.432075,31.218557
14354,2018-04-01 00:00:49,121.43336000000001,31.219409999999996
14354,2018-04-01 00:00:59,121.43506000000001,31.220683
14355,2018-04-01 00:00:05,121.454822,31.259987
14355,2018-04-01 00:00:15,121.454825,31.259272999999997
14355,2018-04-01 00:00:35,121.454815,31.25923
14355,2018-04-01 00:00:45,121.454815,31.25923
14355,2018-04-01 00:00:55,121.454815,31.25923
14356,2018-04-01 00:00:09,121.448222,31.331471999999998
14356,2018-04-01 00:00:19,121.448222,31.331471999999998
14356,2018-04-01 00:00:39,121.448223,31.331471999999998
14356,2018-04-01 00:00:49,121.448223,31.331471999999998
14356,2018-04-01 00:00:59,121.448223,31.331471999999998
14357,2018-04-01 00:00:03,121.463445,31.044567999999998
14357,2018-04-01 00:00:13,121.46346499999999,31.044517
14357,2018-04-01 00:00:33,121.4635,31.044438
14357,2018-04-01 00:00:36,121.46349199999999,31.044295
14357,2018-04-01 00:00:38,121.463422,31.044183
14357,2018-04-01 00:00:48,121.462318,31.043828
14357,2018-04-01 00:00:58,121.46096299999999,31.043384999999997
14358,2018-04-01 00:00:10,121.58676000000001,31.173432000000002
14358,2018-04-01 00:00:20,121.589052,31.173921999999997
14358,2018-04-01 00:00:40,121.59351699999999,31.174828
14358,2018-04-01 00:00:50,121.59555300000001,31.175217
14359,2018-04-01 00:00:04,121.502875,31.260228
14359,2018-04-01 00:00:14,121.502875,31.26023
14359,2018-04-01 00:00:34,121.502873,31.26023
14359,2018-04-01 00:00:44,121.502873,31.260228
14359,2018-04-01 00:00:54,121.502872,31.260227
14362,2018-04-01 00:00:05,121.46851200000002,30.905883000000003
14362,2018-04-01 00:00:15,121.46851200000002,30.905883000000003
14362,2018-04-01 00:00:35,121.46851200000002,30.905883000000003
14362,2018-04-01 00:00:45,121.46851200000002,30.905883000000003
14362,2018-04-01 00:00:55,121.46851200000002,30.905883000000003
14363,2018-04-01 00:00:03,121.52516499999999,31.228887
14363,2018-04-01 00:00:13,121.524165,31.228596999999997
14363,2018-04-01 00:00:41,121.521803,31.229255
14363,2018-04-01 00:00:51,121.52126000000001,31.230613
14363,2018-04-01 00:01:01,121.520623,31.232087
14364,2018-04-01 00:00:08,121.63678700000001,31.273558
14364,2018-04-01 00:00:18,121.63683300000001,31.273529999999997
14364,2018-04-01 00:00:38,121.63683200000001,31.273528000000002
14364,2018-04-01 00:00:48,121.63683200000001,31.273528000000002
14364,2018-04-01 00:00:58,121.63683200000001,31.273528000000002
14365,2018-04-01 00:00:05,121.455395,31.312647
14365,2018-04-01 00:00:08,121.45553799999999,31.31263
14365,2018-04-01 00:00:38,121.45838,31.312655
14365,2018-04-01 00:00:48,121.458572,31.312653000000005
14365,2018-04-01 00:00:58,121.458572,31.312653000000005
14366,2018-04-01 00:00:08,121.45915500000001,31.338116999999997
14366,2018-04-01 00:00:18,121.45915500000001,31.338116999999997
14366,2018-04-01 00:00:38,121.45915500000001,31.338116999999997
14366,2018-04-01 00:00:48,121.459157,31.33812
14366,2018-04-01 00:00:58,121.459157,31.33812
14367,2018-04-01 00:00:10,121.45916299999999,31.338165000000004
14367,2018-04-01 00:00:20,121.45916299999999,31.338165000000004
14367,2018-04-01 00:00:40,121.45916299999999,31.338165000000004
14367,2018-04-01 00:00:50,121.45916299999999,31.338165000000004
14367,2018-04-01 00:01:00,121.45916299999999,31.338165000000004
14368,2018-04-01 00:00:06,121.54991000000001,31.163845000000002
14368,2018-04-01 00:00:16,121.547622,31.163358000000002
14368,2018-04-01 00:00:36,121.543122,31.16215
14368,2018-04-01 00:00:46,121.540993,31.161472999999997
14368,2018-04-01 00:00:56,121.53884199999999,31.160777000000003
14369,2018-04-01 00:00:10,121.40430500000001,31.205882
14369,2018-04-01 00:00:20,121.403177,31.205092999999998
14369,2018-04-01 00:00:40,121.39968300000001,31.203215000000004
